dblp_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Andrews:Anneliese_Amschler__1979,4.885269831969991,4.575658505274875,8.591759880108814,8.08416625164432,15.244146204361677,3.600009730581166,6.81336158803016,0.0,0.0,0.0,8.323570501236992,5.2896183066574505,20.193933043502824,26.531553961198433,20.764821173847128,15.465079682145843,6.352936743250421,12.190288932966794,5.853085487032883,24.37707663341149,19.840975301750323
Andrews:David_L=__1992,0.0,0.0,2.3072023526496808,2.209297097449406,0.0,2.0317148221611325,0.0,0.0,0.0,0.0,5.0184284035381586,4.838203507789982,4.667694222626299,1.5020676207365846,5.804125599302847,2.805192523944833,5.426342799856521,3.938514406934989,5.084821644986893,2.4631029151383848,3.581253346452926
Angel:Edward__1968,0.0,0.0,0.0,7.714444087643125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08416625164432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6448091533287252
Antonio:John_K=__1989,2.9143644012641174,0.0,5.2896183066574505,7.572724891313559,7.235878353054118,11.536011763248403,2.209297097449406,4.235291162166948,12.190288932966794,7.80411398271051,3.7503194820633063,3.607450054863695,0.0,1.6728094678460528,1.6127345025966606,1.5558980742087662,3.0041352414731692,2.9020627996514237,0.0,1.35658569996413,2.625676271289992
Appel:Andrew_W=__1985,0.0,9.68719109597039,12.2618015260278,14.571822006320588,8.323570501236992,7.934427459986176,5.048483260875706,4.823918902036079,11.536011763248403,6.6278912923482185,8.470582324333895,6.095144466483397,3.902056991355255,5.62547922309496,9.018625137159235,6.945515602681373,3.3456189356921056,11.289141518176624,6.223592296835065,1.5020676207365846,1.4510313998257118
Ariola:Zena_M=__1992,0.0,4.823918902036079,6.921607057949043,4.418594194898812,6.352936743250421,12.190288932966794,1.9510284956776276,0.0,1.8037250274318477,1.7363789006703432,1.6728094678460528,1.6127345025966606,1.5558980742087662,1.5020676207365846,0.0,1.4025962619724166,1.35658569996413,3.938514406934989,0.0,1.2315514575691924,2.3875022309686176
Arkin:Ronald_C=__1987,3.2290636986567964,3.06545038150695,11.65745760505647,13.872617502061653,7.934427459986176,15.145449782627118,12.059797255090196,9.228809410598725,11.04648548724703,4.235291162166948,12.190288932966794,5.853085487032883,1.8751597410316532,1.8037250274318477,10.41827340402206,6.691237871384211,14.514610523369946,10.891286519461364,3.0041352414731692,2.9020627996514237,9.818173833806917
Arora:Anish__1992,2.524241630437853,4.823918902036079,11.536011763248403,6.6278912923482185,2.117645581083474,12.190288932966794,13.657199469743391,1.8751597410316532,5.411175082295543,8.681894503351716,11.70966627492237,11.289141518176624,14.003082667878896,18.024811448839017,26.118565196862814,15.428558881696585,16.27902839956956,13.12838135644996,8.898437878727062,4.9262058302767695,5.968755577421544
Arora:Sanjeev__1994,2.3072023526496808,4.418594194898812,6.352936743250421,14.222003755127927,13.657199469743391,5.62547922309496,3.607450054863695,3.4727578013406863,8.364047339230265,9.676407015579963,7.779490371043831,9.012405724419509,7.255156999128559,2.805192523944833,2.7131713999282603,3.938514406934989,7.62723246748034,6.157757287845962,13.131262270327396,2.315378181458927,4.493036099511478
Aslam:Javed_A=__1995,2.117645581083474,0.0,7.80411398271051,3.7503194820633063,9.018625137159235,6.945515602681373,1.6728094678460528,14.514610523369946,3.1117961484175325,7.510338103682923,7.255156999128559,8.4155775718345,6.782928499820651,9.189866949514972,2.5424108224934465,8.620860202984346,13.131262270327396,10.41920181656517,4.493036099511478,5.451813339128817,2.117818278403299
Aspnes:James__1992,4.823918902036079,9.228809410598725,4.418594194898812,8.470582324333895,4.063429644322265,5.853085487032883,0.0,1.8037250274318477,3.4727578013406863,6.691237871384211,3.2254690051933212,7.779490371043831,15.020676207365844,11.608251198605696,14.025962619724163,10.85268559971304,6.56419067822498,10.169643289973786,7.389308745415154,9.55000892387447,4.630756362917854
Astrachan:Owen_L=__1992,2.4119594510180393,11.536011763248403,2.209297097449406,2.117645581083474,6.095144466483397,9.755142478388136,1.8751597410316532,3.607450054863695,5.20913670201103,0.0,1.6127345025966606,3.1117961484175325,1.5020676207365846,1.4510313998257118,4.20778878591725,1.35658569996413,9.189866949514972,1.2712054112467233,3.694654372707577,5.968755577421544,4.630756362917854
Atkins:Daniel_E=__1970,11.463625938548727,0.0,9.28811371456388,16.884130865113423,7.714444087643125,14.166099811568598,0.0,0.0,5.613461002135438,10.458675859539866,0.0,9.15131701054975,4.295879940054407,12.12624937746648,3.811036551090419,3.600009730581166,3.40668079401508,3.2290636986567964,3.06545038150695,0.0,0.0
Atlee:Joanne_M=__1992,0.0,4.823918902036079,2.3072023526496808,2.209297097449406,8.470582324333895,2.0317148221611325,0.0,1.8751597410316532,5.411175082295543,0.0,1.6728094678460528,3.2254690051933212,1.5558980742087662,4.506202862209754,4.353094199477136,2.805192523944833,2.7131713999282603,2.625676271289992,3.81361623374017,1.2315514575691924,4.775004461937235
Avis:David__1977,6.044478515578415,0.0,10.458675859539866,4.885269831969991,13.726975515824623,4.295879940054407,12.12624937746648,3.811036551090419,14.40003892232466,10.22004238204524,9.68719109597039,12.2618015260278,5.828728802528235,8.323570501236992,10.5792366133149,5.048483260875706,2.4119594510180393,2.3072023526496808,4.418594194898812,10.58822790541737,2.0317148221611325
Bacchus:Fahiem__1988,3.06545038150695,8.743093203792352,8.323570501236992,7.934427459986176,5.048483260875706,9.647837804072156,13.843214115898084,11.04648548724703,10.58822790541737,2.0317148221611325,7.80411398271051,1.8751597410316532,3.607450054863695,6.945515602681373,5.0184284035381586,12.901876020773283,9.335388445252596,4.506202862209754,4.353094199477136,11.220770095779333,2.7131713999282603
Badler:Norman_I=__1975,0.0,0.0,0.0,0.0,16.840383006406313,20.917351719079733,14.655809495909972,4.575658505274875,4.295879940054407,4.04208312582216,7.622073102180838,18.000048652905825,3.40668079401508,12.916254794627186,3.06545038150695,2.9143644012641174,8.323570501236992,13.224045766643629,10.096966521751412,4.823918902036079,16.150416468547764
Baecker:Ronald__1969,0.0,0.0,0.0,0.0,6.530830688885647,0.0,16.840383006406313,5.229337929769933,14.655809495909972,9.15131701054975,4.295879940054407,0.0,0.0,0.0,0.0,0.0,3.06545038150695,0.0,2.7745235004123305,7.934427459986176,0.0
Bailey:Michael_J=__1979,0.0,0.0,0.0,0.0,7.200019461162331,0.0,0.0,0.0,0.0,0.0,2.6448091533287252,2.524241630437853,0.0,0.0,2.209297097449406,0.0,6.095144466483397,3.902056991355255,0.0,1.8037250274318477,1.7363789006703432
Bailey:Thomas_A=__1978,4.885269831969991,0.0,0.0,0.0,3.811036551090419,0.0,0.0,3.2290636986567964,0.0,2.9143644012641174,2.7745235004123305,0.0,7.572724891313559,0.0,0.0,0.0,0.0,2.0317148221611325,1.9510284956776276,0.0,0.0
