source,stage,value
simulated,years_1_4,-6.270546424166455
simulated,years_1_4,4.580097965755467
simulated,years_1_4,-4.8808517934218365
simulated,years_1_4,3.27402832042918
simulated,years_1_4,4.982150772515256
simulated,years_1_4,0.006465708502311429
simulated,years_1_4,-0.31105490458663176
simulated,years_1_4,8.416181253754784
simulated,years_1_4,-10.676353363793035
simulated,years_1_4,23.875033581197492
simulated,years_1_4,-0.6372011937977777
simulated,years_1_4,-0.28610305368507016
simulated,years_1_4,11.779191595605448
simulated,years_1_4,1.0359719206775684
simulated,years_1_4,-10.647242879038467
simulated,years_1_4,-0.5240497500477772
simulated,years_1_4,-5.939925675838876
simulated,years_1_4,0.3942820127474542
simulated,years_1_4,-6.3066042340730615
simulated,years_1_4,36.7371041948174
simulated,years_1_4,4.0003411467163
simulated,years_1_4,8.882653133230505
simulated,years_1_4,-1.9290568826349395
simulated,years_1_4,0.060558993380998016
simulated,years_1_4,15.211634209371553
simulated,years_1_4,-0.5434072103040481
simulated,years_1_4,17.838345339650648
simulated,years_1_4,-9.07918099371952
simulated,years_1_4,1.0915427813935041
simulated,years_1_4,-0.010807869986687018
simulated,years_1_4,-7.523721466560667
simulated,years_1_4,-10.860068809690429
simulated,years_1_4,1.3907829721447114
simulated,years_1_4,9.747165530263283
simulated,years_1_4,2.585952184358434
simulated,years_1_4,2.9605415238185397
simulated,years_1_4,19.0706922998827
simulated,years_1_4,5.430659340010525
simulated,years_1_4,-0.11633827666395602
simulated,years_1_4,0.9607260038123058
simulated,years_1_4,-1.5916725420195565
simulated,years_1_4,8.435716534622983
simulated,years_1_4,-1.1263383709350614
simulated,years_1_4,-4.0416091637536224
simulated,years_1_4,-0.11079252849178345
simulated,years_1_4,-0.19803033464965747
simulated,years_1_4,-0.6009499108453078
simulated,years_1_4,-15.2337644838896
simulated,years_1_4,5.105841187713954
simulated,years_1_4,-3.396383755532254
simulated,years_1_4,-0.3207309179618454
simulated,years_1_4,-9.709146387943472
simulated,years_1_4,-1.0377653084600182
simulated,years_1_4,-2.1905636673559714
simulated,years_1_4,4.17991245796363
simulated,years_1_4,2.385813486056663
simulated,years_1_4,-1.302393905470433
simulated,years_1_4,4.889237245328783
simulated,years_1_4,1.0479382200574223
simulated,years_1_4,-1.3752609174102315
simulated,years_1_4,3.5486801870260827
simulated,years_1_4,4.984428317092633
simulated,years_1_4,-6.725884492987158
simulated,years_1_4,-12.75026208563294
simulated,years_1_4,17.488241234355392
simulated,years_1_4,-7.863128795271699
simulated,years_1_4,1.639077014415979
simulated,years_1_4,4.811444116004218
simulated,years_1_4,-6.89865834172035
simulated,years_1_4,-0.40338928742489766
simulated,years_1_4,-2.8828694595630813
simulated,years_1_4,-9.28342775253229
simulated,years_1_4,16.048457176223813
simulated,years_1_4,1.0163602715547828
simulated,years_1_4,-0.7126651388981874
simulated,years_1_4,1.8288850844953046
simulated,years_1_4,-0.6574568176860562
simulated,years_1_4,-5.722207599238157
simulated,years_1_4,-3.866428687593579
simulated,years_1_4,-1.8806809526197
simulated,years_1_4,2.5805494427188544
simulated,years_1_4,12.97491118900129
simulated,years_1_4,-2.77297070058348
simulated,years_1_4,14.088547337095001
simulated,years_1_4,20.7328891653833
simulated,years_1_4,-0.07243184457316665
simulated,years_1_4,2.5549731629645533
simulated,years_1_4,3.6604641496249055
simulated,years_1_4,1.4280977123931105
simulated,years_1_4,0.9255461710802719
simulated,years_1_4,4.607034008581022
simulated,years_1_4,-0.8172982458803123
simulated,years_1_4,-3.8517930546611874
simulated,years_1_4,-2.099260684527186
simulated,years_1_4,2.519729120718938
simulated,years_1_4,3.0075544784760315
simulated,years_1_4,3.810628532525965
simulated,years_1_4,0.6362941640617272
simulated,years_1_4,0.9435847114603466
simulated,years_1_4,-2.432113222495274
simulated,years_1_4,1.2535897048466544
simulated,years_1_4,8.561686620253402
simulated,years_1_4,25.61707664542685
simulated,years_1_4,0.6961500277833366
simulated,years_1_4,0.6410862492305215
simulated,years_1_4,6.067110976248419
simulated,years_1_4,-0.2531522128237875
simulated,years_1_4,21.741784814407097
simulated,years_1_4,11.625804988576455
simulated,years_1_4,12.343330189397118
simulated,years_1_4,-0.8399966276621879
simulated,years_1_4,0.732714803410311
simulated,years_1_4,-4.034910838193042
simulated,years_1_4,0.3167981380337357
simulated,years_1_4,0.421729429373753
simulated,years_1_4,5.277833919886345
simulated,years_1_4,5.858441323337837
simulated,years_1_4,-0.2527796783479035
simulated,years_1_4,-0.8162924120253443
simulated,years_1_4,16.414948491471698
simulated,years_1_4,-3.650456227177296
simulated,years_1_4,-1.480252669279343
simulated,years_1_4,-0.7666987646835037
simulated,years_1_4,-3.393792693220621
simulated,years_1_4,-4.497786778463157
simulated,years_1_4,-1.9592878612969977
simulated,years_1_4,2.923405057228567
simulated,years_1_4,-0.2930720550376815
simulated,years_1_4,1.7165861811590382
simulated,years_1_4,4.542030705652351
simulated,years_1_4,4.363726982136549
simulated,years_1_4,-1.0879526877774324
simulated,years_1_4,-1.2208096054091961
simulated,years_1_4,5.419105136131084
simulated,years_1_4,-2.6078039697292184
simulated,years_1_4,16.347684208928484
simulated,years_1_4,-0.7740706120658054
simulated,years_1_4,-0.013151539525637246
simulated,years_1_4,13.70712657731975
simulated,years_1_4,-3.9462318502181057
simulated,years_1_4,2.274865409535278
simulated,years_1_4,5.102473136436209
simulated,years_1_4,34.90773697324025
simulated,years_1_4,7.812430142499563
simulated,years_1_4,2.836259673113145
simulated,years_1_4,2.6816498240947677
simulated,years_1_4,0.11167122482738384
simulated,years_1_4,-8.338295355804885
simulated,years_1_4,13.447094929832613
simulated,years_1_4,2.8703757480504186
simulated,years_1_4,0.7273614463182936
simulated,years_1_4,18.06441598244703
simulated,years_1_4,-3.5595664056563203
simulated,years_1_4,1.6032523839139379
simulated,years_1_4,4.380275289509192
simulated,years_1_4,-0.22488370435496682
simulated,years_1_4,-0.3935997421521631
simulated,years_1_4,12.859687978710117
simulated,years_1_4,-4.280247104189181
simulated,years_1_4,1.9463767795871378
simulated,years_1_4,-2.3133213592553945
simulated,years_1_4,-1.6473081882718246
simulated,years_1_4,-3.5547339947892658
simulated,years_1_4,-1.8142782018369787
simulated,years_1_4,-8.26429043164658
simulated,years_1_4,7.098722278413145
simulated,years_1_4,16.05761321293874
simulated,years_1_4,0.5164010324998839
simulated,years_1_4,40.04313580469732
simulated,years_1_4,-9.594869601860466
simulated,years_1_4,2.789600510111509
simulated,years_1_4,0.26492237442716604
simulated,years_1_4,2.671512760692765
simulated,years_1_4,5.892690721582079
simulated,years_1_4,0.6191839177236247
simulated,years_1_4,-1.2658387833257663
simulated,years_1_4,-3.006512400643354
simulated,years_1_4,10.188781888203195
simulated,years_1_4,-3.878345845024663
simulated,years_1_4,6.8555020213469104
simulated,years_1_4,8.857722202123835
simulated,years_1_4,0.5466857074011926
simulated,years_1_4,9.318771407324288
simulated,years_1_4,-0.43400612069128963
simulated,years_1_4,-0.4383045310854956
simulated,years_1_4,-0.568484533374988
simulated,years_1_4,0.17179110636160644
simulated,years_1_4,-10.846878035226181
simulated,years_1_4,-0.6978975335702942
simulated,years_1_4,-0.11391298357378413
simulated,years_1_4,-1.0822776704154493
simulated,years_1_4,-1.630230376663434
simulated,years_1_4,-1.097616834218912
simulated,years_1_4,16.175551049018974
simulated,years_1_4,-1.2099123460279415
simulated,years_1_4,3.7233868582595413
simulated,years_1_4,0.47288044032589616
simulated,years_1_4,0.006753649474934065
simulated,years_1_4,0.9949677314053509
simulated,years_1_4,8.26475031217739
simulated,years_1_4,-1.4360081984335409
simulated,years_1_4,1.3314247473970737
simulated,years_1_4,-1.4477117773805215
simulated,years_1_4,-0.9452714096945467
simulated,years_1_4,3.5831073559999416
simulated,years_1_4,1.9725324679796974
simulated,years_1_4,-0.2979348050483579
simulated,years_1_4,-3.2573057088622157
simulated,years_1_4,4.96124511059227
simulated,years_1_4,-1.3502143555757828
simulated,years_1_4,-2.0459042603512314
simulated,years_1_4,-2.134086206430476
simulated,years_1_4,29.29061467526721
simulated,years_1_4,-0.49680378241472556
simulated,years_1_4,-0.2734841041363234
simulated,years_1_4,15.564583105868358
simulated,years_1_4,1.9527654758246646
simulated,years_1_4,0.6822873043957034
simulated,years_1_4,-5.162076080447257
simulated,years_1_4,1.4658594912225453
simulated,years_1_4,1.0155893444682151
simulated,years_1_4,1.7299722983311563
simulated,years_1_4,11.313751186379406
simulated,years_1_4,-5.866561641733649
simulated,years_1_4,-0.1269212411565508
simulated,years_1_4,0.5913907540527399
simulated,years_1_4,6.650178666817228
simulated,years_1_4,-3.7350010151388586
simulated,years_1_4,8.361563488162842
simulated,years_1_4,4.712386290921793
simulated,years_1_4,3.3864669188853753
simulated,years_1_4,0.915893295044885
simulated,years_1_4,15.572252959663903
simulated,years_1_4,6.531689704723517
simulated,years_1_4,-1.0372496381655985
simulated,years_1_4,13.101155490434719
simulated,years_1_4,9.88989717542262
simulated,years_1_4,2.7943259742761546
simulated,years_1_4,1.267830413200252
simulated,years_1_4,3.8598066011245953
simulated,years_1_4,-8.877293129079158
simulated,years_1_4,0.2924784558789148
simulated,years_1_4,-0.09614761357909285
simulated,years_1_4,-2.2314254371987152
simulated,years_1_4,0.17696138605168166
simulated,years_1_4,-1.2885549384949395
simulated,years_1_4,-0.6648872011460486
simulated,years_1_4,5.271721541381502
simulated,years_1_4,0.05895203018475659
simulated,years_1_4,3.411177655401133
simulated,years_1_4,0.04010797852009107
simulated,years_1_4,1.1409529363783206
simulated,years_1_4,0.1777902364255204
simulated,years_1_4,1.9357698994671309
simulated,years_1_4,3.92426216996887
simulated,years_1_4,3.674516818543684
simulated,years_1_4,-2.621869599508581
simulated,years_1_4,17.414507426910898
simulated,years_1_4,0.19904186108926103
simulated,years_1_4,13.96893038385336
simulated,years_1_4,-3.558849611729994
simulated,years_1_4,4.4281568164572285
simulated,years_1_4,2.2313860844359494
simulated,years_1_4,3.1173347673907044
simulated,years_1_4,-1.0249461377943543
simulated,years_1_4,-0.08464395917274858
simulated,years_1_4,-3.7883707606974153
simulated,years_1_4,-7.944743936268473
simulated,years_1_4,-0.712508263943791
simulated,years_1_4,0.4343630906418401
simulated,years_1_4,1.9235712327310104
simulated,years_1_4,-2.2388269936786127
simulated,years_1_4,24.229121518271594
simulated,years_1_4,2.310419068966416
simulated,years_1_4,-1.324990954205768
simulated,years_1_4,4.776740228518663
simulated,years_1_4,18.302725205738966
simulated,years_1_4,5.977799538292062
simulated,years_1_4,-1.4460218174573027
simulated,years_1_4,-4.02827352812548
simulated,years_1_4,10.79773856800389
simulated,years_1_4,2.0620731535082797
simulated,years_1_4,24.99079462759367
simulated,years_1_4,33.52669855294922
simulated,years_1_4,0.9813367462458261
simulated,years_1_4,6.58010610925757
simulated,years_1_4,-5.241298350838253
simulated,years_1_4,0.6900252280273335
simulated,years_1_4,-0.7930168145972964
simulated,years_1_4,0.7698821570201244
simulated,years_1_4,-0.7498047145806706
simulated,years_1_4,0.03461167258318104
simulated,years_1_4,3.2140269423960834
simulated,years_1_4,-7.775916713456974
simulated,years_1_4,-7.4823724662184325
simulated,years_1_4,3.542557940319024
simulated,years_1_4,-3.3493132639981535
simulated,years_1_4,-0.96272684738049
simulated,years_1_4,-0.21798459828273298
simulated,years_1_4,0.8374754357602163
simulated,years_1_4,2.1578371015320714
simulated,years_1_4,-5.696956174069799
simulated,years_1_4,18.983778533660136
simulated,years_1_4,-3.1349765464844483
simulated,years_1_4,12.931396376498517
simulated,years_1_4,5.141544082161589
simulated,years_1_4,6.427765728688771
simulated,years_1_4,-4.546949379121009
simulated,years_1_4,-13.513188354779682
simulated,years_1_4,1.452033419154902
simulated,years_1_4,0.08522615871667472
simulated,years_1_4,-2.529885541105468
simulated,years_1_4,1.2399815259858589
simulated,years_1_4,-0.21016688460433874
simulated,years_1_4,11.74485617840547
simulated,years_1_4,12.816272366736433
simulated,years_1_4,3.9600184216752603
simulated,years_1_4,3.774263257620014
simulated,years_1_4,0.8706484085920363
simulated,years_1_4,-2.2330595228809376
simulated,years_1_4,-2.7443787340186834
simulated,years_1_4,9.155824163782194
simulated,years_1_4,6.270967594056244
simulated,years_1_4,4.334800577480121
simulated,years_1_4,1.3852581948649072
simulated,years_1_4,2.58869677030708
simulated,years_1_4,25.147222079650923
simulated,years_1_4,-7.25720150034575
simulated,years_1_4,3.1096023589427872
simulated,years_1_4,-3.584824778716521
simulated,years_1_4,2.264434390807842
simulated,years_1_4,0.29459966392657155
simulated,years_1_4,-2.0821623206681785
simulated,years_1_4,-10.475676454257403
simulated,years_1_4,-4.262267685150977
simulated,years_1_4,-0.7285965478727103
simulated,years_1_4,-0.7835127396350448
simulated,years_1_4,-1.1282362481780095
simulated,years_1_4,10.000628980152563
simulated,years_1_4,1.656666704477765
simulated,years_1_4,-3.5019609476314475
simulated,years_1_4,3.0495946081833365
simulated,years_1_4,-1.242802946492581
simulated,years_1_4,-4.886504549303044
simulated,years_1_4,-8.28800826102818
simulated,years_1_4,2.045220908067096
simulated,years_1_4,-0.1508471161356395
simulated,years_1_4,40.620934008687534
simulated,years_1_4,0.194579655504866
simulated,years_1_4,-0.5172369753315061
simulated,years_1_4,-2.1427084185418313
simulated,years_1_4,-0.6784287275788163
simulated,years_1_4,-0.2920280953914419
simulated,years_1_4,-0.5223051402143257
simulated,years_1_4,3.702416095387142
simulated,years_1_4,-2.785940542299067
simulated,years_1_4,-5.42359955353423
simulated,years_1_4,0.09182271302759704
simulated,years_1_4,38.669020075741
simulated,years_1_4,1.0223202723080629
simulated,years_1_4,0.133283431390414
simulated,years_1_4,2.011919426493337
simulated,years_1_4,1.0489625668675822
simulated,years_1_4,11.329052906094937
simulated,years_1_4,17.2047553788205
simulated,years_1_4,-1.7908634528531309
simulated,years_1_4,3.052995080149455
simulated,years_1_4,12.534271704159575
simulated,years_1_4,-0.9558797049166339
simulated,years_1_4,-5.485134628513904
simulated,years_1_4,0.31028471778240285
simulated,years_1_4,-0.6711489005965361
simulated,years_1_4,5.022316678211489
simulated,years_1_4,0.9466743336098956
simulated,years_1_4,-3.143493852638313
simulated,years_1_4,-0.20409958207089218
simulated,years_1_4,4.231698073313222
simulated,years_1_4,0.2354885879814438
simulated,years_1_4,6.738869147503148
simulated,years_1_4,0.23674912763061484
simulated,years_1_4,-0.33132010251612276
simulated,years_1_4,30.506372467026893
simulated,years_1_4,-8.631183814127764
simulated,years_1_4,1.6223607176624295
simulated,years_1_4,3.548156651521243
simulated,years_1_4,3.8604362647244796
simulated,years_1_4,1.7682692663133004
simulated,years_1_4,1.332745112810466
simulated,years_1_4,-1.7185354042892254
simulated,years_1_4,-1.4275197201782166
simulated,years_1_4,2.6850292821314667
simulated,years_1_4,3.462393901503998
simulated,years_1_4,-0.8939057694938422
simulated,years_1_4,-3.627325435260971
simulated,years_1_4,-3.365057391628592
simulated,years_1_4,3.819210842601678
simulated,years_1_4,-0.6916086136481723
simulated,years_1_4,4.37473066477359
simulated,years_1_4,-13.431864466646775
simulated,years_1_4,0.3517525791139191
simulated,years_1_4,-0.9018491081505919
simulated,years_1_4,-6.575336787144835
simulated,years_1_4,-0.312165940736285
simulated,years_1_4,0.2943965144342995
simulated,years_1_4,-4.96508088939228
simulated,years_1_4,-0.38097555580128006
simulated,years_1_4,1.5796360975014516
simulated,years_1_4,10.08166666954602
simulated,years_1_4,-1.2758986502929177
simulated,years_1_4,-0.24259637559080952
simulated,years_1_4,5.513584593505615
simulated,years_1_4,-4.366381904334965
simulated,years_1_4,3.094274833330812
simulated,years_1_4,2.9540876725829017
simulated,years_1_4,-1.458448785463361
simulated,years_1_4,1.2575353068567852
simulated,years_1_4,0.613526165600347
simulated,years_1_4,-0.08175798240119281
simulated,years_1_4,0.304697016114312
simulated,years_1_4,-0.7176079177960657
simulated,years_1_4,-0.36248273860182484
simulated,years_1_4,-1.8341187431543462
simulated,years_1_4,2.287677534064164
simulated,years_1_4,-10.29166800411969
simulated,years_1_4,0.5302908357132801
simulated,years_1_4,-0.44627301511419315
simulated,years_1_4,-5.921417933181138
simulated,years_1_4,-0.12446843828700427
simulated,years_1_4,-0.5159045601770234
simulated,years_1_4,-2.6345508605030616
simulated,years_1_4,-0.9003626410693855
simulated,years_1_4,-1.6624343844738259
simulated,years_1_4,-3.500155119510655
simulated,years_1_4,-4.762019351386989
simulated,years_1_4,13.868859580191266
simulated,years_1_4,0.8817212334293694
simulated,years_1_4,-1.4757689449553137
simulated,years_1_4,0.6405805147854828
simulated,years_1_4,3.8897566436620696
simulated,years_1_4,3.475479723243761
simulated,years_1_4,0.7247983335088124
simulated,years_1_4,3.726036393714088
simulated,years_1_4,-0.45742663574383124
simulated,years_1_4,1.9693963799907341
simulated,years_1_4,14.291890486369645
simulated,years_1_4,-0.04966537619568312
simulated,years_1_4,-0.2574162337700887
simulated,years_1_4,29.88208994466806
simulated,years_1_4,-5.706049470839412
simulated,years_1_4,-3.383907771217907
simulated,years_1_4,7.914914655247874
simulated,years_1_4,5.157025621543061
simulated,years_1_4,1.7901022869951637
simulated,years_1_4,5.787366529479509
simulated,years_1_4,-0.3042688352437217
simulated,years_1_4,0.5511523418851356
simulated,years_1_4,0.8947737106094165
simulated,years_1_4,2.911075866175308
simulated,years_1_4,23.248414619121927
simulated,years_1_4,2.4692459986514326
simulated,years_1_4,8.080936742817695
simulated,years_1_4,-4.21534396346743
simulated,years_1_4,9.722908272181755
simulated,years_1_4,-0.3936507668819482
simulated,years_1_4,1.028623438629348
simulated,years_1_4,-8.038139793152395
simulated,years_1_4,-0.050364143874973455
simulated,years_1_4,11.409851016185542
simulated,years_1_4,2.417829864536415
simulated,years_1_4,4.337265635695601
simulated,years_1_4,2.155018888613746
simulated,years_1_4,5.217164675051022
simulated,years_1_4,3.1345179244115426
simulated,years_1_4,-0.9821968766412846
simulated,years_1_4,3.656799184344357
simulated,years_1_4,-3.2581733976693474
simulated,years_1_4,-1.3438810358181867
simulated,years_1_4,2.1002344257445156
simulated,years_1_4,-2.0008464308358764
simulated,years_1_4,-1.3912490752018278
simulated,years_1_4,-11.382526040140872
simulated,years_1_4,-3.5338331028778107
simulated,years_1_4,-1.3231615904555878
simulated,years_1_4,-2.3384908405092832
simulated,years_1_4,-5.256896147131423
simulated,years_1_4,-4.150466744389325
simulated,years_1_4,1.155752376241474
simulated,years_1_4,-0.2737546693594197
simulated,years_1_4,-1.898109966794869
simulated,years_1_4,-7.5164066711667035
simulated,years_1_4,-0.3396129953164426
simulated,years_1_4,15.124330880284086
simulated,years_1_4,1.536692649554232
simulated,years_1_4,3.8286935925213528
simulated,years_1_4,-1.946199276043088
simulated,years_1_4,3.137741736339433
simulated,years_1_4,-10.280291491115475
simulated,years_1_4,1.7698428804692508
simulated,years_1_4,-3.9019259433147067
simulated,years_1_4,0.7836687358673191
simulated,years_1_4,2.1746469641245643
simulated,years_1_4,0.46144145417434235
simulated,years_1_4,-1.6377853882158107
simulated,years_1_4,-1.833560319433335
simulated,years_1_4,1.4817889144393468
simulated,years_1_4,-4.248144885563007
simulated,years_1_4,-2.756043838003974
simulated,years_1_4,6.454726360766275
simulated,years_1_4,0.26974036245177496
simulated,years_1_4,-0.7709530074585446
simulated,years_1_4,-0.23094630622473722
simulated,years_1_4,4.939974379227734
simulated,years_1_4,3.869990716601785
simulated,years_1_4,-0.6109582267516613
simulated,years_1_4,3.0029123413004033
simulated,years_1_4,0.11365796516932036
simulated,years_1_4,1.3317594166347244
simulated,years_1_4,6.032386164561191
simulated,years_1_4,5.457967707119764
simulated,years_1_4,-8.063474473432851
simulated,years_1_4,3.748718220660579
simulated,years_1_4,3.374534604280368
simulated,years_1_4,0.7287476575259175
simulated,years_1_4,-0.3425230255796341
simulated,years_1_4,1.4898037797867818
simulated,years_1_4,-8.29792682036107
simulated,years_1_4,1.739378452434797
simulated,years_1_4,-0.22826898996355616
simulated,years_1_4,-2.3772670943809713
simulated,years_1_4,-2.036547761227898
simulated,years_1_4,-4.768374339651565
simulated,years_1_4,11.291228408875371
simulated,years_1_4,3.518747678608311
simulated,years_1_4,1.0049285603352498
simulated,years_1_4,-1.7651849254306544
simulated,years_1_4,0.2419705291265234
simulated,years_1_4,0.3018779538246452
simulated,years_1_4,13.204600593932332
simulated,years_1_4,-6.104554310806383
simulated,years_1_4,0.343311530324625
simulated,years_1_4,-0.9367064963158376
simulated,years_1_4,0.9286580233274462
simulated,years_1_4,2.737756505637699
simulated,years_1_4,4.55476874803216
simulated,years_1_4,3.1448466326353595
simulated,years_1_4,17.291557684783335
simulated,years_1_4,-5.109369374331796
simulated,years_1_4,7.750933853930963
simulated,years_1_4,2.101032449430196
simulated,years_1_4,-0.6441692262378826
simulated,years_1_4,-0.8427442365512053
simulated,years_1_4,22.0229534377386
simulated,years_1_4,-1.3430345019612666
simulated,years_1_4,5.487321555122129
simulated,years_1_4,9.426605205622566
simulated,years_1_4,-0.21643906444203603
simulated,years_1_4,-7.890735866596382
simulated,years_1_4,-2.299340286232365
simulated,years_1_4,-1.1034852673030369
simulated,years_1_4,-0.758253703209286
simulated,years_1_4,-7.181158193610448
simulated,years_1_4,22.27689065639836
simulated,years_1_4,5.645807321636761
simulated,years_1_4,-10.476671792130464
simulated,years_1_4,1.3975295965769376
simulated,years_1_4,-2.383169847663904
simulated,years_1_4,-2.130182528745702
simulated,years_1_4,5.64981467199142
simulated,years_1_4,-0.9697059684254078
simulated,years_1_4,1.980719966065016
simulated,years_1_4,-10.024852567434817
simulated,years_1_4,2.827191813013865
simulated,years_1_4,-3.4993407912930588
simulated,years_1_4,1.8482135529172776
simulated,years_1_4,-0.9586801136871062
simulated,years_1_4,0.26279807808168887
simulated,years_1_4,0.08018864586980046
simulated,years_1_4,10.804246192992984
simulated,years_1_4,2.0490332294080487
simulated,years_1_4,1.3238160723237646
simulated,years_1_4,0.21878576650055437
simulated,years_1_4,-3.131784285089531
simulated,years_1_4,-0.4350068837523706
simulated,years_1_4,2.636568595191741
simulated,years_1_4,0.3244794784546401
simulated,years_1_4,-0.5764000600560779
simulated,years_1_4,1.2422994793554905
simulated,years_1_4,1.020558692920519
simulated,years_1_4,1.8548063880313723
simulated,years_1_4,-8.191359085237181
simulated,years_1_4,-4.695619906849717
simulated,years_1_4,0.4291564945604609
simulated,years_1_4,1.8214784135986974
simulated,years_1_4,7.650779276047722
simulated,years_1_4,-13.051383405199884
simulated,years_1_4,-1.0874760944429938
simulated,years_1_4,-0.8873240449763514
simulated,years_1_4,10.81201399713979
simulated,years_1_4,8.784424369138064
simulated,years_1_4,-3.8790880539293227
simulated,years_1_4,2.639348355598867
simulated,years_1_4,-2.2455839128302615
simulated,years_1_4,1.4357019544436191
simulated,years_1_4,66.90995794694766
simulated,years_1_4,-1.622127835340503
simulated,years_1_4,1.8643437440783386
simulated,years_1_4,2.55394015756914
simulated,years_1_4,-0.5862072616057468
simulated,years_1_4,0.6477922239507601
simulated,years_1_4,0.20677675395632256
simulated,years_1_4,2.119719437248901
simulated,years_1_4,3.603445615663982
simulated,years_1_4,-2.4078961286165774
simulated,years_1_4,-8.79379310184426
simulated,years_1_4,-0.49345619335822344
simulated,years_1_4,25.194560598615315
simulated,years_1_4,0.17119645336536937
simulated,years_1_4,10.971061738637331
simulated,years_1_4,-4.015936609798194
simulated,years_1_4,1.3400518052566692
simulated,years_1_4,-8.694345373592492
simulated,years_1_4,-1.5090317880412898
simulated,years_1_4,1.474295084915795
simulated,years_1_4,-1.1974848219434204
simulated,years_1_4,0.012839937632231013
simulated,years_1_4,3.6110153506389304
simulated,years_1_4,-0.5923342904855229
simulated,years_1_4,2.1047094288100703
simulated,years_1_4,-0.3313651448579278
simulated,years_1_4,1.7356963102761522
simulated,years_1_4,2.9830845200188354
simulated,years_1_4,0.16611977526505828
simulated,years_1_4,1.0798937193839038
simulated,years_1_4,0.8219072879254934
simulated,years_1_4,-0.7788284861860546
simulated,years_1_4,-0.5239775450192563
simulated,years_1_4,-6.548770852544719
simulated,years_1_4,-0.09830683433310394
simulated,years_1_4,-1.7655311858804366
simulated,years_1_4,31.545134585972995
simulated,years_1_4,-4.075609457563778
simulated,years_1_4,-8.745967300735566
simulated,years_1_4,38.40615922815944
simulated,years_1_4,1.8152493195180246
simulated,years_1_4,-2.7564636241997578
simulated,years_1_4,-4.605878377772356
simulated,years_1_4,0.10086327006666274
simulated,years_1_4,-0.10195155549222701
simulated,years_1_4,-4.309138952304096
simulated,years_1_4,2.795206313085994
simulated,years_1_4,6.3461697521216625
simulated,years_1_4,8.8505458420352
simulated,years_1_4,0.30226246272749435
simulated,years_1_4,-8.045348857734803
simulated,years_1_4,-1.7818337796548394
simulated,years_1_4,-0.2886385741868547
simulated,years_1_4,-1.4473152939052814
simulated,years_1_4,5.308246876987662
simulated,years_1_4,3.5395485061915526
simulated,years_1_4,-1.8888348942050186
simulated,years_1_4,-3.7694593618518932
simulated,years_1_4,3.433689158934867
simulated,years_1_4,-0.472232770398338
simulated,years_1_4,0.9953475734544379
simulated,years_1_4,9.548027146503394
simulated,years_1_4,-0.1236780222385121
simulated,years_1_4,-0.49359817365421044
simulated,years_1_4,1.7217916824500876
simulated,years_1_4,-6.611556062845533
simulated,years_1_4,-1.4228610417066596
simulated,years_1_4,2.263111387859488
simulated,years_1_4,19.44162151056195
simulated,years_1_4,22.0203660947601
simulated,years_1_4,3.8737298050606626
simulated,years_1_4,-7.7008606490217995
simulated,years_1_4,-2.1063882864794685
simulated,years_1_4,-9.089567907435862
simulated,years_1_4,0.5254869217848306
simulated,years_1_4,-0.9943946978288685
simulated,years_1_4,26.71008498997074
simulated,years_1_4,-0.41525614993072835
simulated,years_1_4,2.44522472963616
simulated,years_1_4,-22.13139517072068
simulated,years_1_4,10.62872515946494
simulated,years_1_4,17.55850096349046
simulated,years_1_4,-3.2955279751190902
simulated,years_1_4,0.4805476410082833
simulated,years_1_4,1.3554700982727044
simulated,years_1_4,-0.4751189390195094
simulated,years_1_4,0.7234146701164716
simulated,years_1_4,4.312606634209088
simulated,years_1_4,1.0307294062520338
simulated,years_1_4,0.8636940029595118
simulated,years_1_4,7.954561246617546
simulated,years_1_4,0.11203672103982493
simulated,years_1_4,-4.5219372155089115
simulated,years_1_4,-0.8689987008126256
simulated,years_1_4,-3.1437984952531197
simulated,years_1_4,-1.4032203578661822
simulated,years_1_4,2.7339752380269644
simulated,years_1_4,0.3922410173956674
simulated,years_1_4,-0.26818489257534184
simulated,years_1_4,-5.756832181047157
simulated,years_1_4,-0.39893633025884756
simulated,years_1_4,-1.752471374644214
simulated,years_1_4,-3.9428509050259617
simulated,years_1_4,9.430521979987788
simulated,years_1_4,0.8421190578369572
simulated,years_1_4,-0.9154056216974342
simulated,years_1_4,2.593022500978644
simulated,years_1_4,-1.7008137533145158
simulated,years_1_4,2.0171013769239137
simulated,years_1_4,22.15825083997382
simulated,years_1_4,2.7296594044807483
simulated,years_1_4,2.256470739258974
simulated,years_1_4,20.33187790532329
simulated,years_1_4,-2.4555653853231343
simulated,years_1_4,-0.08512530976378281
simulated,years_1_4,8.639102933845635
simulated,years_1_4,20.42162159667921
simulated,years_1_4,-0.9701004969602329
simulated,years_1_4,9.220040871796723
simulated,years_1_4,5.48527910125078
simulated,years_1_4,-1.6418736565752445
simulated,years_1_4,0.043318169609967594
simulated,years_1_4,6.063164320379573
simulated,years_1_4,-2.992406390160278
simulated,years_1_4,2.6598364747705263
simulated,years_1_4,-0.6815268033998403
simulated,years_1_4,0.9744686970005627
simulated,years_1_4,-11.415314116417555
simulated,years_1_4,11.366361116307456
simulated,years_1_4,0.4268615302752998
simulated,years_1_4,-7.101897659869634
simulated,years_1_4,3.486035517476348
simulated,years_1_4,-0.6732031201619977
simulated,years_1_4,2.514769561012958
simulated,years_1_4,1.1805286614019614
